,1stFlrSF,2ndFlrSF,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSq
1377,984,620,Grvl,3,1Fam,3,0,408.0,420.0,2,BLQ,0.0,0.0,3,156.0,Y,Norm,5,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,2,6,660.0,2.0,3,1,3,0,1977.0,1604,0,GasA,5,1.5Fin,1,3,Lvl,Gtl,10998,Inside,60.0,4,50,RL,0.0,None,None,7,Edwards,68,5,5,3,Gable,Normal,WD,0,6,984.0,0,1941,1960,2009,2588.0
1378,483,504,None,2,Twnhs,2,0,309.0,0.0,4,Unf,0.0,0.0,3,174.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,8,264.0,1.0,3,1,3,0,1973.0,987,1,GasA,3,2Story,1,3,Lvl,Gtl,1953,Inside,21.0,4,160,RM,408.0,BrkFace,None,6,BrDale,0,5,6,3,Gable,Normal,WD,0,5,483.0,72,1973,1973,2006,1470.0
1379,754,640,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,384.0,Y,Norm,0,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,8,400.0,2.0,3,3,3,0,2007.0,1394,1,GasA,4,SLvl,1,4,Lvl,Gtl,9735,Inside,73.0,4,80,RL,0.0,None,None,5,Timber,0,5,5,3,Gable,Normal,WD,0,7,384.0,100,2006,2007,2008,1778.0
1380,864,0,Grvl,2,1Fam,2,0,203.0,0.0,3,Unf,1.0,0.0,3,661.0,N,Norm,3,96,2,3,Stucco,Stucco,0,0,0,BrkTil,1,8,200.0,1.0,2,1,3,0,1938.0,864,0,GasA,3,1Story,1,3,Lvl,Gtl,8212,Inside,45.0,4,30,RL,0.0,None,None,6,Edwards,0,3,3,3,Gable,Normal,WD,0,5,864.0,0,1914,1950,2010,1728.0
1381,2117,0,None,4,1Fam,3,0,865.0,0.0,4,Unf,0.0,0.0,3,340.0,Y,Norm,5,0,3,3,BrkFace,Plywood,0,4,2,CBlock,2,8,550.0,2.0,3,3,3,0,1970.0,2117,1,GasA,5,1Story,1,3,Lvl,Gtl,12925,Corner,,3,20,RL,0.0,None,None,5,NAmes,42,7,6,3,Gable,Normal,WD,0,7,1205.0,0,1970,1970,2008,3322.0
1382,998,764,None,4,1Fam,3,0,0.0,0.0,1,Unf,1.0,0.0,2,596.0,Y,Norm,5,221,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,8,576.0,2.0,3,1,3,0,1989.0,1762,1,GasA,5,2Story,1,4,Lvl,Gtl,7200,Corner,60.0,4,70,RM,0.0,None,None,10,OldTown,0,7,7,1,Hip,Normal,WD,0,8,596.0,36,1920,1950,2006,2358.0
1383,1416,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,816.0,Y,Norm,5,112,4,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,2,8,576.0,2.0,3,1,3,0,2007.0,1416,0,GasA,5,1Story,1,4,Lvl,Gtl,25339,Inside,,4,30,RL,0.0,None,None,8,Sawyer,0,7,5,1,Gable,Normal,WD,0,7,816.0,0,1918,2007,2007,2232.0
1384,698,560,None,2,1Fam,3,0,204.0,0.0,3,Unf,0.0,0.0,3,356.0,Y,Norm,5,0,3,3,WdShing,Wd Shng,3,0,0,BrkTil,1,8,280.0,1.0,3,1,3,0,1939.0,1258,0,GasA,3,1.5Fin,1,3,Lvl,Gtl,9060,Inside,60.0,4,50,RL,0.0,None,None,10,Edwards,0,5,6,2,Gable,Normal,WD,0,6,560.0,0,1939,1950,2009,1818.0
1385,796,358,None,3,1Fam,3,0,735.0,0.0,4,Unf,1.0,0.0,3,61.0,Y,Norm,5,0,4,3,VinylSd,VinylSd,3,0,0,BrkTil,1,8,240.0,1.0,3,1,3,0,1922.0,1154,0,GasA,4,1.5Fin,1,4,Lvl,Gtl,5436,Inside,40.0,4,50,RM,0.0,None,None,5,IDOTRR,96,8,4,1,Gable,Normal,WD,0,7,796.0,0,1922,2007,2010,1950.0
1386,1392,1392,None,5,1Fam,3,0,790.0,469.0,4,LwQ,1.0,0.0,4,133.0,Y,RRAn,5,0,3,3,Plywood,Plywood,3,3,2,CBlock,3,8,564.0,2.0,3,2,3,0,1978.0,2784,1,GasA,3,2Story,1,4,Lvl,Gtl,16692,Inside,80.0,3,60,RL,184.0,BrkFace,TenC,7,NWAmes,112,5,7,3,Gable,Normal,WD,440,12,1392.0,0,1978,1978,2006,4176.0
1387,1664,862,Grvl,5,1Fam,3,0,168.0,546.0,3,LwQ,0.0,0.0,3,0.0,N,Artery,5,0,4,3,Stucco,Stucco,2,4,1,BrkTil,2,8,216.0,1.0,3,1,3,0,1916.0,2526,0,GasW,3,1.5Fin,1,4,Lvl,Gtl,8520,Inside,60.0,4,50,RM,0.0,None,None,8,OldTown,15,7,6,3,Gable,Family,CWD,0,10,714.0,88,1916,1950,2007,3240.0
1388,1746,0,None,3,1Fam,3,0,1320.0,0.0,6,Unf,1.0,0.0,5,426.0,Y,Norm,5,0,3,5,VinylSd,VinylSd,0,4,2,PConc,2,8,758.0,3.0,3,3,3,0,2006.0,1746,0,GasA,5,1Story,1,5,HLS,Gtl,14892,CulDSac,42.0,3,20,RL,160.0,Stone,None,10,Gilbert,39,5,9,3,Gable,Normal,WD,0,7,1746.0,201,2006,2007,2009,3492.0
1389,869,349,None,3,1Fam,4,0,375.0,0.0,5,Unf,0.0,1.0,3,360.0,Y,Norm,5,0,4,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,1,8,440.0,2.0,3,1,3,0,2003.0,1218,0,GasA,5,1.5Fin,1,3,Lvl,Gtl,6000,Inside,60.0,4,50,RM,0.0,None,None,3,BrkSide,0,6,6,3,Gable,Normal,WD,0,6,735.0,0,1941,1950,2007,1953.0
1390,1525,0,None,3,1Fam,3,0,1400.0,0.0,6,Unf,1.0,0.0,4,125.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,541.0,2.0,3,2,3,0,2000.0,1525,0,GasA,5,1Story,1,4,Lvl,Gtl,9100,Inside,70.0,4,20,RL,244.0,BrkFace,None,9,CollgCr,36,5,7,3,Gable,Normal,WD,0,6,1525.0,219,2000,2000,2006,3050.0
1391,1584,0,None,4,Duplex,3,0,0.0,0.0,1,Unf,0.0,0.0,3,1584.0,Y,Norm,5,0,3,3,Plywood,Plywood,0,0,0,CBlock,2,5,792.0,3.0,3,1,3,0,1967.0,1584,0,GasA,3,1Story,2,3,Lvl,Gtl,8944,Inside,65.0,4,90,RL,0.0,None,None,4,NAmes,152,5,5,3,Gable,Normal,WD,0,8,1584.0,0,1967,1967,2009,3168.0
1392,900,0,None,3,1Fam,3,0,769.0,0.0,5,Unf,1.0,0.0,3,95.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,1,1,1,CBlock,1,8,288.0,1.0,3,2,3,0,1967.0,900,0,GasA,3,SFoyer,1,3,Lvl,Gtl,7838,Inside,68.0,4,85,RL,0.0,None,None,12,NAmes,144,5,5,3,Gable,Normal,WD,0,6,864.0,175,1967,1967,2006,1764.0
1393,1221,691,Pave,3,2fmCon,3,0,0.0,0.0,1,Unf,0.0,0.0,2,482.0,N,Norm,5,212,3,3,Wd Sdng,Wd Sdng,0,3,1,BrkTil,2,8,672.0,2.0,3,1,4,0,2003.0,1912,0,GasA,5,1.5Fin,2,3,Lvl,Gtl,10800,Inside,60.0,4,190,RM,0.0,None,None,4,OldTown,25,7,6,3,Gable,Normal,WD,0,7,482.0,0,1905,2000,2008,2394.0
1394,1500,0,None,2,TwnhsE,3,0,1070.0,0.0,6,Unf,1.0,0.0,4,286.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,648.0,3.0,3,3,3,0,2006.0,1500,0,GasA,5,1Story,1,4,Lvl,Gtl,4045,Inside,53.0,4,120,RL,45.0,BrkFace,None,10,Blmngtn,20,5,7,3,Hip,Partial,New,0,6,1356.0,161,2006,2006,2006,2856.0
1395,1133,1349,None,4,1Fam,4,0,0.0,0.0,1,Unf,0.0,0.0,4,1094.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,642.0,3.0,3,3,3,0,2005.0,2482,1,GasA,5,2Story,1,4,Lvl,Gtl,12665,Inside,88.0,3,60,RL,245.0,BrkFace,None,2,Timber,39,5,8,3,Hip,Normal,WD,0,9,1094.0,144,2005,2006,2007,3576.0
1396,1687,0,None,3,1Fam,3,0,353.0,334.0,4,Rec,1.0,0.0,3,60.0,Y,Norm,5,50,3,3,Wd Sdng,Wd Sdng,0,3,2,CBlock,1,7,572.0,2.0,3,1,3,0,1966.0,1687,0,GasA,3,1Story,1,3,Bnk,Sev,57200,Inside,,3,20,RL,0.0,None,None,6,Timber,0,5,5,1,Gable,Normal,WD,0,7,747.0,0,1948,1950,2010,2434.0
1397,939,574,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,939.0,Y,Norm,5,150,3,3,MetalSd,MetalSd,0,0,0,BrkTil,1,8,180.0,1.0,2,1,2,0,1933.0,1513,1,GasA,5,2Story,1,3,Lvl,Gtl,6120,Inside,51.0,4,70,RM,0.0,None,None,5,BrkSide,0,8,5,1,Gable,Normal,WD,0,8,939.0,24,1920,2004,2007,2452.0
1398,1136,768,None,3,1Fam,3,0,180.0,352.0,3,BLQ,1.0,0.0,3,676.0,Y,Norm,4,168,3,3,VinylSd,Wd Sdng,4,0,0,CBlock,1,7,240.0,1.0,3,1,3,0,1950.0,1904,1,GasA,4,1.5Fin,1,3,Lvl,Gtl,7200,Inside,60.0,4,50,RL,0.0,None,None,5,NAmes,0,4,5,3,Gable,Normal,WD,0,7,1208.0,0,1950,1982,2009,3112.0
1399,1160,448,None,3,1Fam,3,0,264.0,0.0,4,Unf,0.0,0.0,3,712.0,Y,Norm,5,0,3,3,WdShing,Wd Shng,3,4,1,BrkTil,2,8,216.0,1.0,3,1,2,0,1925.0,1608,1,GasA,5,1.5Fin,1,4,Lvl,Gtl,6171,Inside,51.0,4,50,RL,0.0,None,None,10,SWISU,16,6,6,3,Gable,Normal,WD,0,7,976.0,147,1925,1990,2009,2584.0
1400,950,208,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,862.0,Y,Norm,5,112,3,3,WdShing,Wd Shng,0,4,1,BrkTil,1,8,208.0,1.0,3,2,3,0,1929.0,1158,0,GasA,3,1.5Fin,1,3,Lvl,Gtl,6000,Corner,50.0,4,50,RM,0.0,None,None,7,BrkSide,0,7,6,3,Gable,Normal,WD,0,5,862.0,0,1929,1950,2008,2020.0
1401,864,729,None,3,1Fam,3,0,759.0,0.0,6,Unf,1.0,0.0,3,80.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,8,398.0,2.0,3,3,3,0,2004.0,1593,1,GasA,5,2Story,1,3,Lvl,Gtl,7415,Inside,62.0,3,60,RL,0.0,None,None,4,Gilbert,75,5,6,3,Gable,Normal,WD,0,8,839.0,100,2004,2004,2008,2432.0
1402,1294,0,None,2,1Fam,4,0,0.0,0.0,1,Unf,0.0,0.0,4,1286.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,662.0,2.0,3,2,3,0,2006.0,1294,0,GasA,5,1Story,1,4,Lvl,Gtl,6762,Inside,64.0,4,20,RL,0.0,None,None,7,CollgCr,55,5,7,3,Gable,Partial,New,0,6,1286.0,168,2006,2006,2006,2580.0
1403,1464,0,None,3,1Fam,3,0,929.0,0.0,6,Unf,1.0,0.0,4,556.0,Y,RRAn,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,754.0,3.0,3,1,3,0,2007.0,1464,0,GasA,5,1Story,1,4,Lvl,Gtl,15256,CulDSac,49.0,3,20,RL,84.0,Stone,None,8,Somerst,160,5,8,3,Gable,Normal,WD,0,6,1485.0,168,2007,2007,2007,2949.0
1404,694,520,Grvl,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,672.0,Y,Artery,5,160,3,3,Wd Sdng,Wd Sdng,3,0,0,PConc,1,8,936.0,3.0,3,1,3,0,1998.0,1214,0,GasA,3,1.5Fin,1,3,Lvl,Gtl,10410,Corner,60.0,4,50,RL,0.0,None,None,1,OldTown,0,4,3,3,Gable,Family,WD,0,6,672.0,216,1915,1950,2006,1886.0
1405,1646,0,None,2,TwnhsE,3,0,1373.0,0.0,6,Unf,1.0,1.0,5,221.0,Y,Norm,5,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,8,482.0,2.0,3,3,3,0,2004.0,1646,0,GasA,5,1Story,1,4,HLS,Mod,3842,Inside,44.0,3,120,RM,174.0,Stone,None,1,Crawfor,53,5,8,3,Hip,Normal,WD,155,5,1594.0,128,2004,2005,2008,3240.0
1406,768,0,None,2,1Fam,3,0,656.0,0.0,6,Unf,1.0,0.0,4,112.0,Y,Norm,5,0,3,3,HdBoard,Wd Shng,3,0,0,CBlock,1,8,396.0,2.0,3,1,3,0,1988.0,768,0,GasA,3,SFoyer,1,3,Lvl,Gtl,8445,Corner,70.0,4,85,RL,0.0,None,None,3,CollgCr,0,7,5,3,Gable,Normal,WD,0,5,768.0,58,1972,2007,2009,1536.0
1407,833,0,None,3,1Fam,3,0,625.0,0.0,5,Unf,1.0,0.0,3,208.0,Y,Norm,5,0,3,3,HdBoard,Plywood,3,0,0,CBlock,1,8,0.0,0.0,0,0,0,0,,833,0,GasA,5,1Story,1,3,Lvl,Gtl,8780,Corner,,3,20,RL,0.0,None,None,3,Mitchel,0,5,5,3,Gable,Normal,WD,0,5,833.0,0,1985,1985,2009,1666.0
1408,741,622,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,2,622.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,8,528.0,2.0,3,1,3,0,1966.0,1363,0,GasA,4,2Story,1,3,Lvl,Gtl,7740,Inside,60.0,4,70,RM,0.0,None,None,6,OldTown,0,7,4,3,Gable,Normal,WD,168,6,622.0,0,1910,1950,2010,1985.0
1409,1236,857,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,791.0,Y,Norm,5,0,4,3,Plywood,Plywood,3,3,1,CBlock,2,8,542.0,2.0,3,3,3,0,1986.0,2093,1,GasA,4,2Story,1,3,Lvl,Gtl,20544,CulDSac,46.0,3,60,RL,123.0,BrkFace,None,11,NWAmes,63,6,7,3,Gable,Normal,WD,0,7,791.0,364,1986,1991,2008,2884.0
1410,944,896,None,3,1Fam,3,0,666.0,0.0,6,Unf,1.0,0.0,4,278.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,8,622.0,2.0,3,2,3,0,2001.0,1840,1,GasA,5,2Story,1,4,Lvl,Gtl,12420,Inside,79.0,4,60,RL,0.0,None,None,6,CollgCr,45,5,7,3,Gable,Normal,WD,0,6,944.0,0,2001,2001,2009,2784.0
1411,1112,556,None,3,1Fam,3,0,120.0,0.0,4,Unf,0.0,0.0,3,736.0,Y,Norm,5,0,4,3,VinylSd,VinylSd,3,0,0,CBlock,1,6,271.0,1.0,3,1,3,0,1950.0,1668,1,GasA,5,1.5Fin,1,3,Lvl,Gtl,9600,Inside,80.0,4,50,RL,0.0,None,None,9,NAmes,0,8,6,3,Gable,Normal,WD,0,6,856.0,0,1950,2005,2009,2524.0
1412,1040,0,None,2,Duplex,0,0,0.0,0.0,0,None,0.0,0.0,0,0.0,N,Norm,3,0,3,3,BrkFace,Stone,0,0,0,Slab,2,8,420.0,2.0,3,1,3,0,1956.0,1040,0,Wall,2,1Story,2,3,Lvl,Gtl,7200,Inside,60.0,4,90,RL,0.0,None,None,6,NAmes,0,5,4,3,Gable,Normal,WD,0,6,0.0,0,1949,1950,2009,1040.0
1413,1844,0,None,2,1Fam,4,0,976.0,0.0,6,Unf,1.0,0.0,4,868.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,620.0,2.0,3,3,3,0,2005.0,1844,0,GasA,5,1Story,1,4,Lvl,Gtl,10994,Corner,88.0,3,20,RL,366.0,Stone,None,9,SawyerW,44,5,8,3,Gable,Abnorml,COD,0,7,1844.0,165,2005,2006,2009,3688.0
1414,1053,795,Pave,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,833.0,Y,Norm,5,0,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,1,8,370.0,2.0,3,1,3,0,1922.0,1848,1,GasA,4,1.5Fin,1,4,Bnk,Gtl,13053,Inside,64.0,4,50,RL,0.0,None,None,6,BrkSide,0,7,6,1,Gambrel,Normal,WD,220,8,833.0,0,1923,2000,2008,2681.0
1415,1569,0,None,1,TwnhsE,3,0,988.0,0.0,5,Unf,0.0,1.0,4,398.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,660.0,3.0,3,2,3,0,2007.0,1569,0,GasA,5,1Story,1,4,Lvl,Gtl,3635,Inside,51.0,4,120,RL,130.0,BrkFace,None,5,Blmngtn,20,5,7,3,Hip,Normal,WD,0,7,1386.0,143,2007,2007,2009,2955.0
1416,1246,1044,None,4,2fmCon,3,0,0.0,0.0,1,Unf,0.0,0.0,3,777.0,Y,Norm,5,114,3,3,VinylSd,AsbShng,0,0,0,PConc,2,8,560.0,2.0,3,1,3,0,1971.0,2290,0,GasA,4,2Story,2,3,Lvl,Gtl,11340,Inside,60.0,4,190,RM,0.0,None,None,4,OldTown,0,6,4,1,Gable,Normal,WD,0,11,777.0,0,1885,1950,2010,3067.0
1417,1310,1140,None,3,1Fam,3,0,781.0,0.0,6,Unf,1.0,0.0,4,503.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,8,1069.0,3.0,3,3,3,0,1998.0,2450,1,GasA,5,2Story,1,4,Lvl,Gtl,16545,Inside,,3,60,RL,731.0,BrkFace,None,5,NoRidge,126,5,8,3,Gable,Normal,WD,0,7,1284.0,0,1998,1998,2009,3734.0
1418,1144,0,None,3,1Fam,3,0,25.0,872.0,4,Rec,1.0,0.0,3,247.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,8,336.0,1.0,3,1,3,0,1962.0,1144,1,GasA,3,1Story,1,3,Lvl,Gtl,9204,Inside,71.0,4,20,RL,0.0,None,None,8,NAmes,88,5,5,3,Gable,Normal,COD,0,6,1144.0,0,1963,1963,2008,2288.0
1419,1844,0,None,3,1Fam,3,0,1110.0,0.0,3,Unf,1.0,0.0,3,734.0,Y,Norm,5,216,4,4,Plywood,Plywood,0,3,1,CBlock,2,8,540.0,2.0,3,2,3,0,1969.0,1844,0,GasA,4,1Story,1,4,Lvl,Gtl,16381,Inside,,3,20,RL,312.0,BrkFace,None,12,Crawfor,73,5,6,3,Gable,Normal,WD,0,7,1844.0,0,1969,1969,2006,3688.0
1420,708,708,None,3,1Fam,3,0,404.0,0.0,5,Unf,0.0,0.0,3,304.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,0,3,1,CBlock,2,8,776.0,2.0,3,2,3,0,1968.0,1416,1,GasA,4,2Story,1,3,Lvl,Gtl,11700,Corner,90.0,4,60,RL,420.0,BrkFace,None,5,NWAmes,169,6,6,3,Gable,Normal,WD,119,7,708.0,0,1968,1968,2006,2124.0
1421,1069,0,None,2,TwnhsE,3,0,360.0,0.0,5,Unf,0.0,0.0,4,709.0,Y,Norm,5,0,3,3,Plywood,Plywood,0,2,1,CBlock,2,8,440.0,2.0,3,2,3,0,1977.0,1069,0,GasA,3,1Story,1,3,Lvl,Gtl,4043,Inside,53.0,4,120,RL,0.0,None,None,7,NPkVill,55,5,6,3,Gable,Normal,WD,165,4,1069.0,0,1977,1977,2010,2138.0
1422,848,0,None,1,TwnhsE,3,0,686.0,0.0,6,Unf,1.0,0.0,4,162.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,8,420.0,2.0,3,3,3,0,2003.0,848,0,GasA,5,1Story,1,4,Lvl,Gtl,4435,Inside,37.0,4,120,RM,170.0,BrkFace,None,3,CollgCr,0,5,6,3,Gable,Normal,WD,0,3,848.0,140,2003,2003,2008,1696.0
1423,1575,626,None,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,4,697.0,Y,Norm,5,0,4,4,Plywood,Plywood,4,4,1,CBlock,2,8,432.0,2.0,4,1,4,0,1966.0,2201,0,GasA,3,SLvl,1,4,Lvl,Gtl,19690,CulDSac,,3,80,RL,0.0,None,None,8,Edwards,236,7,6,3,Flat,Alloca,WD,0,8,697.0,586,1966,1966,2006,2898.0
1424,1344,0,None,2,1Fam,3,0,457.0,374.0,5,Rec,1.0,0.0,3,193.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,2,3,1,CBlock,1,7,484.0,1.0,3,1,3,0,1970.0,1344,0,GasA,3,1Story,1,3,Lvl,Gtl,9503,Inside,,4,20,RL,0.0,None,None,6,NAmes,28,5,5,3,Hip,Normal,WD,0,6,1024.0,316,1958,1983,2007,2368.0
1425,1252,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,1252.0,Y,Norm,5,0,3,4,HdBoard,HdBoard,0,0,0,CBlock,1,8,528.0,2.0,3,1,3,0,1960.0,1252,0,GasA,5,1Story,1,4,Lvl,Gtl,10721,Inside,80.0,3,20,RL,243.0,Stone,None,10,NAmes,39,6,6,3,Hip,Normal,WD,0,7,1252.0,0,1959,1959,2008,2504.0
1426,1223,904,None,3,1Fam,3,0,1000.0,0.0,6,Unf,1.0,0.0,4,223.0,Y,Norm,5,0,3,4,VinylSd,VinylSd,0,3,2,PConc,2,8,525.0,2.0,3,2,3,0,1994.0,2127,1,GasA,5,2Story,1,4,Lvl,Gtl,10944,Inside,81.0,3,60,RL,448.0,BrkFace,None,8,NoRidge,132,5,7,3,Gable,Normal,WD,0,5,1223.0,171,1994,1994,2008,3350.0
1427,1048,510,Grvl,3,1Fam,3,0,580.0,0.0,4,Unf,1.0,0.0,3,333.0,Y,Artery,4,0,3,3,MetalSd,MetalSd,0,3,1,CBlock,1,8,288.0,1.0,3,1,3,0,1962.0,1558,1,GasA,3,1.5Fin,1,3,Bnk,Gtl,10930,Inside,60.0,4,50,RL,0.0,None,None,4,NAmes,0,6,5,3,Gable,Normal,WD,0,6,913.0,0,1945,1950,2008,2471.0
1428,804,0,None,2,1Fam,3,0,510.0,0.0,4,Unf,1.0,0.0,3,278.0,Y,Norm,5,154,4,3,MetalSd,MetalSd,3,4,2,CBlock,1,8,240.0,1.0,3,1,3,0,1940.0,804,0,GasA,3,1Story,1,4,Lvl,Gtl,7200,Corner,60.0,4,30,RM,294.0,Stone,None,2,OldTown,0,7,5,3,Gable,Abnorml,WD,0,4,788.0,0,1940,1992,2010,1592.0
1429,1440,0,None,3,1Fam,3,0,678.0,0.0,4,Unf,0.0,0.0,4,762.0,Y,Norm,5,99,4,4,MetalSd,MetalSd,0,3,1,CBlock,2,8,467.0,2.0,3,3,3,0,1981.0,1440,0,GasA,5,1Story,1,4,Lvl,Gtl,12546,Corner,,3,20,RL,310.0,BrkFace,None,4,NWAmes,0,7,6,3,Gable,Normal,WD,0,7,1440.0,0,1981,1981,2007,2880.0
1430,734,1104,None,4,1Fam,4,0,0.0,0.0,1,Unf,0.0,0.0,4,732.0,Y,RRAn,5,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,8,372.0,2.0,3,3,3,0,2005.0,1838,1,GasA,5,2Story,1,3,Lvl,Gtl,21930,Inside,60.0,1,60,RL,0.0,None,None,7,Gilbert,40,5,5,3,Gable,Normal,WD,0,7,732.0,100,2005,2005,2006,2570.0
1431,958,0,None,2,TwnhsE,3,0,958.0,0.0,2,Unf,0.0,0.0,4,0.0,Y,Norm,5,0,3,3,Plywood,Plywood,0,0,0,CBlock,2,8,440.0,2.0,3,2,3,0,1976.0,958,0,GasA,3,1Story,1,3,Lvl,Gtl,4928,Inside,,3,120,RL,0.0,None,None,10,NPkVill,60,6,6,3,Gable,Normal,WD,0,5,958.0,0,1976,1976,2009,1916.0
1432,968,0,Grvl,4,1Fam,3,0,0.0,0.0,1,Unf,0.0,0.0,3,656.0,Y,Norm,5,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,2,8,216.0,1.0,2,1,2,0,1928.0,968,0,GasA,3,1Story,1,3,Lvl,Gtl,10800,Inside,60.0,4,30,RL,0.0,None,None,8,OldTown,0,6,4,3,Gable,Normal,WD,0,5,656.0,0,1927,2007,2007,1624.0
1433,962,830,None,3,1Fam,3,0,0.0,0.0,1,Unf,1.0,0.0,4,936.0,Y,Norm,5,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,8,451.0,2.0,3,3,3,0,2000.0,1792,1,GasA,5,2Story,1,3,Lvl,Gtl,10261,Inside,93.0,3,60,RL,318.0,BrkFace,None,5,Gilbert,0,5,6,3,Gable,Normal,WD,0,8,936.0,0,2000,2000,2008,2728.0
1434,1126,0,None,3,1Fam,3,0,936.0,0.0,5,Unf,1.0,0.0,3,190.0,Y,Norm,5,0,3,3,BrkFace,BrkFace,0,4,1,CBlock,2,8,484.0,2.0,3,2,3,0,1977.0,1126,0,GasA,2,1Story,1,3,Low,Mod,17400,Inside,80.0,4,20,RL,0.0,None,None,5,Mitchel,41,5,5,2,Gable,Normal,WD,0,5,1126.0,295,1977,1977,2006,2252.0
1435,1537,0,None,3,1Fam,3,0,0.0,0.0,1,Unf,1.0,0.0,3,1319.0,Y,Norm,5,0,4,4,Wd Sdng,Wd Sdng,4,4,1,CBlock,1,8,462.0,2.0,3,2,3,0,1962.0,1537,1,GasA,3,1Story,1,4,Lvl,Gtl,8400,Inside,80.0,4,20,RL,237.0,BrkFace,None,7,NAmes,36,9,6,3,Gable,Abnorml,COD,0,7,1319.0,0,1962,2005,2008,2856.0
1436,864,0,None,3,1Fam,3,0,616.0,0.0,5,Unf,0.0,0.0,3,248.0,Y,Norm,5,0,3,3,HdBoard,HdBoard,2,0,0,PConc,1,8,528.0,2.0,3,1,3,0,1974.0,864,0,GasA,3,1Story,1,3,Lvl,Gtl,9000,FR2,60.0,4,20,RL,0.0,None,None,5,NAmes,0,6,4,3,Gable,Normal,WD,0,5,864.0,0,1971,1971,2007,1728.0
1437,1932,0,None,2,1Fam,3,0,1336.0,0.0,6,Unf,1.0,0.0,5,596.0,Y,Norm,5,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,8,774.0,3.0,3,3,3,0,2008.0,1932,0,GasA,5,1Story,1,5,Lvl,Gtl,12444,FR2,96.0,4,20,RL,426.0,Stone,None,11,NridgHt,66,5,8,3,Hip,Partial,New,0,7,1932.0,0,2008,2008,2008,3864.0
